"기준_년분기_코드","행정동_코드","행정동_코드_명","총_유동인구_수","남성_유동인구_수","여성_유동인구_수","연령대_10_유동인구_수","연령대_20_유동인구_수","연령대_30_유동인구_수","연령대_40_유동인구_수","연령대_50_유동인구_수","연령대_60_이상_유동인구_수","시간대_00_06_유동인구_수","시간대_06_11_유동인구_수","시간대_11_14_유동인구_수","시간대_14_17_유동인구_수","시간대_17_21_유동인구_수","시간대_21_24_유동인구_수","월요일_유동인구_수","화요일_유동인구_수","수요일_유동인구_수","목요일_유동인구_수","금요일_유동인구_수","토요일_유동인구_수","일요일_유동인구_수"
"20212","11110670","창신1동","3612347","1753986","1858360","192861","474844","577305","609816","745451","1012069","850223","735749","526484","510790","578308","410793","530799","540875","538582","532679","535068","489639","444704"
"20212","11110680","창신2동","5644573","2595285","3049288","538590","826210","682474","733940","1239530","1623829","1607387","1162495","635521","617658","875792","745720","803881","805085","805645","804388","799134","806956","819486"
"20212","11110690","창신3동","864119","391478","472640","125581","110708","130204","129065","152482","216079","232600","190586","97217","94165","137227","112325","121930","121810","122091","121774","120519","125850","130144"
"20212","11110700","숭인1동","2553019","1203754","1349264","273393","350714","387638","398672","484161","658444","616631","519667","321205","325978","442165","327373","364610","363938","364623","363302","364247","364003","368295"
"20212","11110710","숭인2동","5515585","2732444","2783140","462876","871741","910881","890218","987910","1391958","1383009","1163513","754120","736868","830796","647279","790918","798080","795615","794906","792050","766316","777700"
"20212","11140520","소공동","2395043","1266612","1128430","113158","394111","637382","581195","386416","282781","192758","567226","560365","545018","411246","118429","404473","414630","379764","415692","401954","205722","172807"
"20212","11140540","회현동","4190646","1937430","2253216","130714","553384","931867","913720","735108","925853","358623","907962","1035098","991297","664812","232853","667184","689991","659173","688582","682171","470116","333429"
"20212","11140550","명동","4423882","2341930","2081952","179478","827512","1150655","1020303","664736","581199","345828","1000515","1006999","996570","827000","246971","739150","749454","695071","754332","733516","402899","349460"
"20212","11140570","필동","2091685","1150690","940994","172974","459267","389951","393562","339566","336368","340530","436254","382291","375904","371737","184968","332289","338774","320525","338934","334010","223489","203665"
"20212","11140580","장충동","2052515","1066191","986324","137791","524951","383516","337855","288625","379777","454888","462234","315059","301374","309005","209953","311731","317294","307264","314750","308137","252593","240746"
"20212","11140590","광희동","6100604","3265921","2834682","312446","1152307","1280437","1166939","1026074","1162401","960955","1295242","1078717","1081328","1103980","580383","961781","975328","935335","976938","971523","690307","589392"
"20212","11140605","을지로동","4957437","3043259","1914177","111313","725238","948225","1026131","1018045","1128483","436388","1107385","1085015","1078593","945180","304875","828829","842525","787576","843364","840659","484306","330173"
"20212","11140615","신당동","5809012","2831831","2977183","389461","994308","1192777","1007101","1006531","1218833","1391617","1182908","773855","753815","968777","738038","864687","884140","868989","875936","878328","753829","683102"
"20212","11140625","다산동","4426072","2068273","2357799","515874","704624","789815","728439","644026","1043293","1130005","929263","547847","535583","722037","561335","645909","648325","640906","650026","647406","600434","593066"
"20212","11140635","약수동","2494939","1162424","1332514","320343","315650","415609","383952","354915","704470","633786","511901","296044","298259","430338","324612","353385","351353","354227","352181","351949","362616","369226"
"20212","11140645","청구동","3611179","1675575","1935604","548491","471827","596662","546330","564543","883326","994605","751237","417431","407186","572283","468435","520704","517997","516517","517964","515163","508972","513861"
"20212","11140650","신당5동","4748354","2177303","2571050","521506","723956","802809","767395","832151","1100536","1046497","937704","615377","648567","910659","589551","668974","673712","673305","675432","676044","697187","683701"
"20212","11140665","동화동","2838487","1323154","1515333","352373","383090","442610","447420","522377","690619","656468","566368","370479","386690","516850","341632","404746","409559","408503","410092","409852","401929","393806"
"20212","11140670","황학동","6150455","2882812","3267643","603273","949554","1260185","946876","927971","1462596","1465824","1302563","820499","818982","1016459","726129","885424","888581","885663","884750","882135","874269","849631"
"20212","11140680","중림동","2213756","1096930","1116826","213360","297743","475631","450130","355262","421631","476517","480419","331803","329793","362038","233187","335240","338780","329844","340523","334488","273580","261301"
"20212","11170510","후암동","4831927","2329647","2502280","640238","692218","895370","827973","701767","1074362","1387440","1032060","540164","522952","719771","629541","693304","690610","692672","689457","688161","678061","699663"
"20212","11170520","용산2가동","5071107","2382104","2689002","577787","819910","1081802","809202","600964","1181442","1482959","1070014","556040","525313","760246","676536","712089","711947","718469","714625","712408","737653","763917"
"20212","11170530","남영동","2171374","1132289","1039085","175107","381608","410941","386213","348213","469292","484925","482839","304765","302185","359677","236984","323599","324416","315053","325572","325620","279118","277997"
"20212","11170555","청파동","7533794","3439180","4094614","1021544","1600770","1353259","1134057","1061342","1362822","1944412","1596903","937083","916857","1206234","932304","1095533","1097681","1084976","1093417","1095268","1029367","1037551"
"20212","11170560","원효로1동","5353997","2664253","2689744","596750","854348","1281247","1006727","738585","876338","1222641","1151927","730120","721378","896939","630989","793237","797203","780521","791594","791039","708167","692232"
"20212","11170570","원효로2동","3590760","1695957","1894803","574622","451672","592694","602649","544312","824812","1002053","788498","426230","410849","520928","442201","518189","515215","511282","517037","515387","500675","512976"
"20212","11170580","효창동","4223267","1839916","2383352","691774","594311","745858","666263","615912","909150","1113849","874746","475770","475734","703213","579956","601871","602184","602472","605579","597156","604570","609437"
"20212","11170590","용문동","3189419","1458561","1730859","425941","431742","588741","503755","461116","778123","910878","646781","345335","349354","513119","423951","450537","449933","452600","445005","451957","467128","472259"
"20212","11170625","한강로동","5331045","2760135","2570910","421559","956565","1292546","1055783","753060","851533","1092168","1130869","804779","804192","933561","565476","801464","814051","789053","813844","805483","670312","636837"
"20212","11170630","이촌1동","5109361","2309795","2799567","943319","466847","758583","977457","784176","1178981","1349501","1069339","589305","597394","835037","668783","727127","726413","735534","726891","734631","729039","729726"
"20212","11170640","이촌2동","1735178","836474","898704","231566","198034","304975","291706","251280","457618","479944","369595","198844","200291","268390","218114","246857","246001","245036","245401","252593","248121","251169"
"20212","11170650","이태원1동","2382413","1201615","1180798","148959","542132","535184","402102","321123","432913","483338","454711","318167","344309","487179","294708","326856","329983","335105","333559","349484","366582","340844"
"20212","11170660","이태원2동","3014085","1448305","1565780","250773","511607","731018","556403","371794","592490","813907","627626","347288","345113","488854","391297","417391","418997","428596","420143","421513","450518","456927"
"20212","11170685","한남동","6122475","2965366","3157109","474478","1041229","1527970","1144793","824178","1109826","1387637","1258232","816844","844573","1097187","718002","866132","879309","881851","881573","887290","873686","852635"
"20212","11170690","서빙고동","1967148","920628","1046520","322919","250447","296743","390435","296928","409677","577475","432163","219188","211867","279155","247300","277860","279573","280415","277698","279430","283684","288489"
"20212","11170700","보광동","4506387","2262545","2243840","403132","746751","913195","780028","670376","992904","1363110","954353","470217","450234","654683","613790","642054","637888","636064","633406","634623","653362","668989"
