"행정구역명","학원/교습소","학원지정번호","학원명","도로명주소","도로명상세주소","분야명","교습계열명","교습과정목록명","교습과정명","정원합계","일시수용능력인원합계","인당수강료내용","수강료공개여부","기숙사학원여부","도로명우편번호","등록상태명","등록일자","휴원시작일자","휴원종료일자","개설일자","적재일시"
"마포구","교습소","3000037754","나는영어(I'M ENGLISH)영어교습소","서울특별시 마포구 독막로36길 10-2",", 101호 (대흥동)","입시.검정 및 보습","보통교과","","보습","32","8","","Y","N","04150","개원","20201008","","99991231","20201008","20231018"
"마포구","교습소","3000037755","케이에스음악교습소","서울특별시 마포구 만리재옛길 6",", 2층 201호 (신공덕동)","예능(대)","예능(중)","","음악","12","8","","Y","N","04209","개원","20201012","","99991231","20201012","20231018"
"마포구","학원","3000037779","종로맥스(Max)독서실","서울특별시 마포구 신촌로 118",", 7층 전체 (노고산동, 종로학원빌딩)","독서실","독서","독서실(유아/초?중?고),","독서실(유아/초?중?고)","79","112","","Y","N","04101","개원","20201022","","99991231","20201022","20231018"
"마포구","교습소","3000037951","영어의아침영어교습소","서울특별시 마포구 월드컵북로47길 42",", 2층 207호 (상암동, 상암월드컵파크 2단지)","입시.검정 및 보습","보통교과","","보습","20","7","","Y","N","03912","개원","20201116","","99991231","20201116","20231018"
"마포구","학원","3000037954","코리아(설민우)애견미용학원","서울특별시 마포구 와우산로 77",", 3층, 6층(대창빌딩) (서교동)","직업기술","","산업응용기술,애견미용,","","210","150","","Y","N","04041","개원","20201125","","99991231","20201125","20231018"
"마포구","교습소","3000037979","키스더기타교습소","서울특별시 마포구 토정로 192",", 4층 402호 (구수동, 동명빌딩)","예능(대)","예능(중)","","음악","54","9","","Y","N","04093","개원","20201130","","99991231","20201130","20231018"
"마포구","학원","3000038095","마포뉴파인학원","서울특별시 마포구 백범로16길 11",", 2층(유영빌딩) (대흥동)","입시.검정 및 보습","보통교과","보습,","보습","600","122","","Y","N","04149","개원","20201203","","99991231","20210224","20231018"
"마포구","학원","3000038096","대치상상제2관학원","서울특별시 마포구 신촌로 234-1",", 2,3,4,5층 (아현동)","입시.검정 및 보습","보통교과","보습,","보습","120","119","","Y","N","04114","개원","20201210","","99991231","20201210","20231018"
"마포구","학원","3000038097","케이100영어학원","서울특별시 마포구 백범로 102",", 원흥빌딩 5층 (대흥동)","입시.검정 및 보습","보통교과","","보습","45","70","","Y","N","04149","개원","20201222","","99991231","20201222","20231018"
"마포구","학원","3000038183","하이펫스쿨반려동물수제간식학원","서울특별시 마포구 성미산로 98",", 2층,5층 (연남동)","종합(대)","","의복,식음료품(바리스타,소믈리에),","","300","99","","Y","N","03986","개원","20201221","","99991231","20201221","20231018"
"마포구","학원","3000038184","대치써미트영어학원제2관(고등관)학원","서울특별시 마포구 백범로 102",", 2,3,4층 (대흥동, 원흥빌딩)","입시.검정 및 보습","보통교과","보습,","보습","140","123","","Y","N","04149","개원","20201221","","99991231","20201221","20231018"
"마포구","학원","3000038189","디자인나스별관학원","서울특별시 마포구 독막로3길 28-17",", 2층 (서교동)","기예(대)","기예(중)","미술","미술","12","56","","Y","N","04047","개원","20201218","","99991231","20201218","20231105"
"마포구","교습소","3000038203","뮤엠하늘초영어교습소","서울특별시 마포구 월드컵북로 502",", 4층 408호 (상암동, 월드컵파크 프라자)","국제화","외국어","파닉스및 영어기초","실용외국어(유아/초?중?고)","136","8","","Y","N","03918","개원","20210104","","99991231","20210104","20231018"
"마포구","학원","3000038213","주식회사커스컴퍼니원격학원","서울특별시 마포구 양화로 64",", 8층 808호 (서교동, 서교제일빌딩)","예능(대)","예능(중)","","음악","1998","999","","Y","N","04045","개원","20210105","","99991231","20210105","20231018"
"마포구","학원","3000038309","트리플립아카데미학원","서울특별시 마포구 월드컵로 132",", 3층 (성산동)","입시.검정 및 보습","보통교과","보습,","보습","37","72","","Y","N","03970","개원","20210112","","99991231","20210112","20231018"
"마포구","학원","3000038317","창작숲미술학원","서울특별시 마포구 성미산로 31",", 효원빌딩 3층 (성산동)","예능(대)","예능(중)","미술,","미술","30","62","","Y","N","03968","개원","20210119","","99991231","20210119","20231018"
"마포구","학원","3000038367","블랙탑바리스타학원","서울특별시 마포구 대흥로 60",", 2층 (대흥동, 스카이빌딩)","직업기술","산업응용기술","식음료품(바리스타,소믈리에),","식음료품(바리스타,소믈리에)","479","167","","Y","N","04150","개원","20210128","","99991231","20210128","20231126"
"마포구","학원","3000038407","엔와이보이스스타일링센터학원","서울특별시 마포구 월드컵북로 59",", 7층 (성산동, 레이즈빌딩)","기예(대)","기예(중)","","화술","10","70","","Y","N","03999","개원","20191217","","99991231","20191217","20231018"
"마포구","학원","3000038451","진림해법학원","서울특별시 마포구 큰우물로 4",", 3층 (대흥동)","입시.검정 및 보습","보통교과","보습,","보습","52","74","","Y","N","04159","개원","20210216","","99991231","20210216","20231018"
"마포구","교습소","3000038473","위글미술교습소","서울특별시 마포구 대흥로24길 7",", 4층(대흥동)","예능(대)","예능(중)","초급미술","미술","30","7","초급미술:35000, 중급미술:130000, 고급미술1:180000, 입시미술1:150000, 입시미술2:200000, 입시미술3:300000","Y","N","04112","개원","20210222","","99991231","20210222","20231018"
"마포구","학원","3000038489","언리미티드실용음악학원","서울특별시 마포구 동교로19길 19",", JS빌딩 2층 (서교동)","기예(대)","기예(중)","실용음악(성악),","실용음악(성악)","50","53","","Y","N","04002","개원","20210223","","99991231","20210223","20231018"
"마포구","학원","3000038519","헤세를닮아가는수학학원","서울특별시 마포구 월드컵북로 402",", 3층 307,308호 (상암동, 케이지아이티센터)","입시.검정 및 보습","보통교과","","보습","40","178","","Y","N","03925","개원","20210216","20230717","20230723","20210216","20231206"
"마포구","교습소","3000038546","마포공덕키즈엔리딩영어교습소","서울특별시 마포구 도화길 32",", 상가동 3층 311호 (도화동, 삼성아파트)","국제화","외국어","","실용외국어(유아/초?중?고)","18","7","","Y","N","04170","개원","20210209","","99991231","20210209","20231018"
"마포구","학원","3000038547","플랜씨학습센터학원","서울특별시 마포구 백범로 91",", 6층 (대흥동, 주석빌딩)","입시.검정 및 보습","보통교과","","보습","26","76","","Y","N","04111","개원","20210305","","99991231","20210305","20231018"
"마포구","학원","3000038613","현바이올린음악학원","서울특별시 마포구 상암산로1길 73",", 2층 201호 (상암동, 월드프라자)","예능(대)","예능(중)","음악,","음악","60","53","","Y","N","03905","개원","20210308","","99991231","20210308","20231018"
"마포구","학원","3000038614","채움수학학원","서울특별시 마포구 신촌로 238",", 4,5층 (아현동)","입시.검정 및 보습","보통교과","","보습","80","80","","Y","N","04115","개원","20210315","","99991231","20210315","20231018"
"마포구","교습소","3000038676","상지상암수플러스수학교습소","서울특별시 마포구 월드컵로42길 40",", 2층 222호 (상암동, 상암근린상가)","입시.검정 및 보습","보통교과","","보습","20","4","","Y","N","03905","개원","20210322","","99991231","20210322","20231018"
"마포구","학원","3000038693","아트앤컬쳐미술학원","서울특별시 마포구 독막로3길 45",", DSM스퀘어 5층(대장상4층) (서교동)","예능(대)","예능(중)","미술,","미술","36","57","","Y","N","04044","개원","20210325","","99991231","20210325","20231018"
"마포구","학원","3000038734","에프이매쓰학원","서울특별시 마포구 백범로16길 11",", 3층 (대흥동)","입시.검정 및 보습","보통교과","보습,","보습","470","101","","Y","N","04149","개원","20210325","","99991231","20210325","20231018"
"마포구","학원","3000038746","자성학원","서울특별시 마포구 월드컵북로 169",", 2층(대영빌딩) (성산동)","입시.검정 및 보습","보통교과","보습,","보습","162","8","","Y","N","03948","개원","20210402","","99991231","20210402","20231018"
"마포구","학원","3000038750","자모스토리스쿨(JMstoryschool)원격학원","서울특별시 마포구 양화로6길 49",", 5층 (서교동)","입시.검정 및 보습","보통교과","","보습","2997","999","","Y","N","04047","개원","20210330","","99991231","20210330","20231018"
"마포구","교습소","3000038834","베리굿영어교습소","서울특별시 마포구 성미산로7길 9",", 2층 (성산동)","입시.검정 및 보습","보통교과","초등영어1","보습","22","8","초등영어1:225000, 초등영어2:304000, 중등영어1:354000, 중등영어2:379000, 고등영어1:408000, 고등영어2:489000","Y","N","03968","개원","20210414","","99991231","20210414","20231018"
"마포구","학원","3000038835","스피치코리아학원","서울특별시 마포구 신촌로 14",", 황해빌딩 5층 (동교동)","직업기술","문화관광","방송,","방송","54","43","","Y","N","04056","개원","20210414","","99991231","20210414","20231018"
"마포구","학원","3000038838","씨엠에스마포2관학원","서울특별시 마포구 대흥로 41",", 3,4층 (신수동, 신수동 근생및 단독주택)","입시.검정 및 보습","보통교과","보습,","보습","280","113","","Y","N","04090","개원","20210406","","99991231","20210406","20231018"
"마포구","학원","3000038938","이화수학에듀학원","서울특별시 마포구 토정로 235",", 3층 일부 우측 (신수동, 토형빌딩)","입시.검정 및 보습","보통교과","","보습","72","75","","Y","N","04090","개원","20210430","","99991231","20210430","20231018"
"마포구","교습소","3000038957","수학놀이터수학교습소","서울특별시 마포구 월드컵로31길 104",", 1층 101호 (망원동, 한이그리고율)","입시.검정 및 보습","보통교과","초등수학특강","보습","37","8","초등수학특강:10000, 초등교과사고력수학:75000, 초등매일수학:110000, 초등교과수학:150000, 중등수학특강:20000, 중등교과수학:250000","Y","N","03955","개원","20210504","","99991231","20210504","20231018"
"마포구","교습소","3000038991","포코파카바이올린교습소","서울특별시 마포구 대흥로24길 24",", 마포프레스티지자이 상가 A동 B1층(도로면3층) 320호 (염리동)","예능(대)","예능(중)","","음악","27","9","","Y","N","04124","개원","20120430","","99991231","20210430","20231018"
"마포구","교습소","3000038992","생각의힘을키우는마인드맵국어교습소","서울특별시 마포구 월드컵로25길 78",", 1층 일부 102호 (망원동)","입시.검정 및 보습","보통교과","초등마인드맵A(1회)","보습","66","6","초등마인드맵A(1회):35000, 초등마인등맵B:105000, 초등마인드맵C:130000, 초등마인드맵D:180000, 중등마인드맵A(1회):40000, 중등마인드맵B:150000, 중등마인드맵C:200000, 중등마인드맵D:250000, 고등마인드맵A(1회):43000, 고등마인드맵B:180000, 고등마인드맵C:270000","Y","N","03959","개원","20210504","","99991231","20210504","20231018"
"마포구","교습소","3000039002","리즈수학교습소","서울특별시 마포구 백범로 110",", 2층 (대흥동)","입시.검정 및 보습","보통교과","고등수학1","보습","24","4","고등수학1:420000, 고등수학2:630000, 고등수학3:840000, 중등수학1:380000, 중등수학2:410000, 중등수학3:420000","Y","N","04149","개원","20210512","","99991231","20210512","20231018"
"마포구","교습소","3000039003","리즈영어교습소","서울특별시 마포구 백범로 110",", 3층 (대흥동)","입시.검정 및 보습","보통교과","고등영어1","보습","35","7","고등영어1:330000, 고등영어2:270000, 고등영어3:410000, 중등영어1:310000, 중등영어2:410000","Y","N","04149","개원","20210512","","99991231","20210512","20231018"
"마포구","교습소","3000039033","뮤직아카데미음악교습소","서울특별시 마포구 상암산로1길 69",", 4층 402호 (상암동, 상암프라자)","예능(대)","예능(중)","","음악","108","9","","Y","N","03905","개원","20210517","","99991231","20210517","20231018"
"마포구","학원","3000039089","그레이스음악학원","서울특별시 마포구 대흥로24길 24",", 마포프레스티지자이 상가 C동 지1층(도로면2층) 205,206호 (염리동)","예능(대)","예능(중)","","음악","228","54","","Y","N","04124","개원","20210326","","99991231","20210426","20231018"
"마포구","교습소","3000039160","로알드영어도서관영어교습소","서울특별시 마포구 월드컵북로 203",", 2층(성산동) (성산동)","입시.검정 및 보습","보통교과","","보습","9","9","","Y","N","03940","개원","20210513","","99991231","20210513","20231018"
"마포구","학원","3000039161","프레스티지음악학원","서울특별시 마포구 대흥로24길 24",", 마포프레스티지자이 상가 A동 지1층(도로면3층) 317,318,319호 (염리동)","예능(대)","예능(중)","음악,","음악","24","55","","Y","N","04124","개원","20210527","","99991231","20210527","20231018"
"마포구","교습소","3000039182","정글미술교습소","서울특별시 마포구 월드컵북로 502",", 3층 309호 (상암동, 월드컵파크 프라자)","예능(대)","예능(중)","초급(초등)","미술","18","8","초급(초등):120000, 중급(초등):140000, 고급(초등):160000","Y","N","03918","개원","20210609","","99991231","20210609","20231018"
"마포구","학원","3000039183","하이갈무리마포학원","서울특별시 마포구 백범로 68-1",", 5층, 6층 일부(우측) (신수동, 주하빌딩)","입시.검정 및 보습","보통교과","","보통교과","279","145","","Y","N","04110","개원","20210603","","99991231","20210603","20231018"
"마포구","학원","3000039184","갈무리플러스마포학원","서울특별시 마포구 광성로 20",", 3층일부, 4층 (신수동)","입시.검정 및 보습","보통교과","","보통교과","279","232","","Y","N","04098","개원","20210603","","99991231","20210603","20231018"
"마포구","학원","3000039186","원수학학원","서울특별시 마포구 상암산로1길 73",", 3층 301,303호 (상암동, 월드프라자)","입시.검정 및 보습","보통교과","보습,","보습","56","70","","Y","N","03905","개원","20210614","","99991231","20210614","20231018"
"마포구","학원","3000039197","이안서가아현독서논술학원","서울특별시 마포구 굴레방로1길 25",", 애오개아이파크 상가동 지1층(도로면2층) 209,211호 (아현동, 애오개아이파크)","입시.검정 및 보습","보통교과","","보습","8","85","","Y","N","04117","개원","20210615","","99991231","20210615","20231018"
"마포구","교습소","3000039302","닥터리바이올린교습소","서울특별시 마포구 대흥로24길 24",", 마포프레스티지자이 상가B동 지1층(도로면2층)204호 (염리동)","예능(대)","예능(중)","","음악","27","5","","Y","N","04124","개원","20210525","","99991231","20210525","20231018"
"마포구","교습소","3000039327","차수학교습소","서울특별시 마포구 월드컵로42길 40",", 상암근린상가 3층, 307호(상암동) (상암동, 상암근린상가)","입시.검정 및 보습","보통교과","초등수학2","보습","36","6","초등수학2:200000, 초등수학3:210000, 중등수학1:220000, 중등수학2:250000, 중등수학3:290000, 중등수학4:340000","Y","N","03905","개원","20210624","","99991231","20210624","20231018"
"마포구","교습소","3000039329","공감프로수학교습소","서울특별시 마포구 월드컵로42길 40",", 3층, 309호 (상암동, 상암근린상가)","입시.검정 및 보습","보통교과","수학(중등)","보습","14","7","","Y","N","03905","개원","20210527","","99991231","20210527","20231018"
"마포구","교습소","3000039332","이기자수학연구소수학교습소","서울특별시 마포구 월드컵로42길 40",", 201호 (상암동, 상암근린상가)","입시.검정 및 보습","보통교과","","보습","18","4","","Y","N","03905","개원","20210624","","99991231","20210624","20231018"
"마포구","교습소","3000039333","공감주니어수학교습소","서울특별시 마포구 월드컵로42길 40",", 210호 (상암동, 상암근린상가)","입시.검정 및 보습","보통교과","","보습","12","6","","Y","N","03905","개원","20210527","","99991231","20210527","20231018"
"마포구","학원","3000039334","윤음악학원","서울특별시 마포구 잔다리로 96",", 2층 (서교동, 경정빌딩)","예능(대)","예능(중)","음악,","음악","32","65","","Y","N","04002","개원","20210628","","99991231","20210628","20231018"
"마포구","학원","3000039335","이(e)강한학원","서울특별시 마포구 백범로 124",", 3층 (염리동)","입시.검정 및 보습","보통교과","보습,","보습","100","148","","Y","N","04149","개원","20210623","","99991231","20210623","20231018"
"마포구","학원","3000039337","그림탐정아트스튜디오학원","서울특별시 마포구 대흥로24길 24",", 마포프레스티지자이 상가 A동 지1층(도로면3층) 306,307호 (염리동)","예능(대)","예능(중)","미술,","미술","13","57","","Y","N","04124","개원","20210527","","99991231","20210527","20231018"
"마포구","학원","3000039340","케이매쓰(kmath)수학학원","서울특별시 마포구 대흥로24길 24",", 마포프레스티지자이상가 A311호, 312호 (염리동)","입시.검정 및 보습","보통교과","","보습","23","70","","Y","N","04124","개원","20210601","","99991231","20210601","20231018"
"마포구","교습소","3000039426","아뜰리에쁘띠망미술교습소","서울특별시 마포구 대흥로24길 24",", 마포 프레스티지자이 상가A동 지1층(도로면3층) 314호 (염리동)","예능(대)","예능(중)","","미술","27","9","","Y","N","04124","개원","20210716","","99991231","20210716","20231018"
"마포구","학원","3000039461","클럽깰끄쇼즈미술유학포트폴리오학원","서울특별시 마포구 와우산로21길 19-19",", 3층 (서교동)","예능(대)","예능(중)","미술,","미술","120","61","","Y","N","04041","개원","20210703","","99991231","20210703","20231018"
"마포구","학원","3000039462","대치강한영어학원","서울특별시 마포구 독막로 257-1",", 4층 (대흥동)","입시.검정 및 보습","보통교과","보습,","보습","184","83","","Y","N","04151","개원","20210712","","99991231","20210712","20231018"
"마포구","학원","3000039470","잉글리시버드학원","서울특별시 마포구 대흥로24길 24",", 마포프레스티지자이 상가A동 지1층(도로면3층) 309,310호 (염리동)","입시.검정 및 보습","보통교과","보습,","보습","8","73","","Y","N","04124","개원","20210622","","99991231","20210622","20231018"
"마포구","학원","3000039474","크루쉽승무원학원","서울특별시 마포구 잔다리로 46",", 3층 301호(서교동)","입시.검정 및 보습","진학지도","","진학상담지도","350","70","","Y","N","04038","개원","20210723","","99991231","20210723","20231126"
"마포구","학원","3000039475","홍대아베크뮤직아카데미학원","서울특별시 마포구 동교로 195",", 5,6층 (동교동, 화봉빌딩)","예능(대)","예능(중)","음악","음악","21","57","","Y","N","03993","개원","20210714","","99991231","20210714","20231018"
"마포구","학원","3000039476","리드인독서논술국어학원","서울특별시 마포구 월드컵북로 502",", 4층 404호 (상암동, 월드컵파크 프라자)","입시.검정 및 보습","보통교과","보습?논술,","보습?논술","145","71","","Y","N","03918","개원","20210716","","99991231","20210716","20231018"
"마포구","학원","3000039477","플로라발레학원","서울특별시 마포구 광성로 20",", 5층 좌측 (신수동)","예능(대)","예능(중)","","무용","30","50","","Y","N","04098","개원","20210720","","99991231","20210720","20231018"
"마포구","학원","3000039478","발상의전환수학전문학원","서울특별시 마포구 백범로 124",", 2층 (염리동)","입시.검정 및 보습","보통교과","보습,","보습","165","129","","Y","N","04149","개원","20210621","","99991231","20210621","20231018"
"마포구","학원","3000039513","플레이댄스학원","서울특별시 마포구 독막로 310",", 3층 (염리동, 화인빌딩)","예능(대)","예능(중)","무용,","무용","175","66","","Y","N","04155","개원","20210712","","99991231","20210712","20231018"
"마포구","학원","3000039533","그린섬디자인학원","서울특별시 마포구 와우산로 128",", 2,3층 (창전동)","예능(대)","예능(중)","미술,","미술","240","10","","Y","N","04059","개원","20210726","","99991231","20210726","20231018"
"마포구","교습소","3000039552","리드인독서와논술교습소","서울특별시 마포구 서강로 55",", 2층 214,215호 (창전동, 서강쌍용예가)","입시.검정 및 보습","보통교과","","보습?논술","36","9","","Y","N","04069","개원","20210806","","99991231","20210806","20231018"
"마포구","교습소","3000039578","호호미술교습소","서울특별시 마포구 상암산로1길 96",", 2층 203호 (상암동, 상암월드컵파크7단지)","예능(대)","예능(중)","","미술","7","7","","Y","N","03903","개원","20210811","","99991231","20210811","20231018"
"마포구","학원","3000039599","대한논리미래N국어학원","서울특별시 마포구 독막로 264",", 5층 (대흥동, 숭문빌딩)","입시.검정 및 보습","보통교과","","보습?논술","340","72","","Y","N","04150","개원","20210802","","99991231","20210802","20231018"
"마포구","학원","3000039600","마포정이조주니어영어학원","서울특별시 마포구 큰우물로 64",", 2층 (용강동)","국제화","외국어","실용외국어(유아/초?중?고),","실용외국어(유아/초?중?고)","156","177","","Y","N","04166","개원","20210802","","99991231","20210802","20231018"
"마포구","학원","3000039628","라이징캠프학원","서울특별시 마포구 마포대로10길 13",", 4층 (공덕동, LG화재)","직업기술","컴퓨터","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","32","51","","Y","N","04211","개원","20230821","","99991231","20210823","20231018"
"마포구","학원","3000039665","기동찬영수학원","서울특별시 마포구 독막로 257",", 4층 (대흥동)","입시.검정 및 보습","보통교과","보습","보습","282","86","","Y","N","04151","개원","20210826","","99991231","20210826","20231018"
"마포구","교습소","3000039697","피아노스튜디오피아노교습소","서울특별시 마포구 월드컵북로 224",", 청화상가  4층 404호 (성산동)","예능(대)","예능(중)","","음악","63","5","","Y","N","03941","개원","20210817","","99991231","20210817","20231018"
"마포구","학원","3000039709","생각나무아트스튜디오학원","서울특별시 마포구 대흥로24길 24",", 마포프레스티지자이상가 B동 지1층(도로면2층) 202호 (염리동)","예능(대)","예능(중)","","미술","33","59","","Y","N","04124","개원","20210901","","99991231","20210901","20231018"
"마포구","학원","3000039721","합정플래뮤미술학원","서울특별시 마포구 양화로 45",", 1층 122호 (서교동, 메세나폴리스)","예능(대)","예능(중)","미술,","미술","30","54","","Y","N","04036","개원","20210902","","99991231","20210902","20231018"
"마포구","교습소","3000039723","상암홍쌤영어교습소","서울특별시 마포구 월드컵북로 502-36",", 2층 203호 (상암동, 상암월드컵파크10단지)","입시.검정 및 보습","보통교과","중등영어A","보습","24","6","중등영어A:260000, 중등영어B:280000, 고등영어A:320000, 고등영어B:350000","Y","N","03918","개원","20210827","","99991231","20210827","20231018"
"마포구","학원","3000039753","모아라이브(MoaLive)원격학원","서울특별시 마포구 동교로 193",", 7층 74호 (동교동, 동진빌딩)","입시.검정 및 보습","보통교과","","보습","14985","999","","Y","N","03993","개원","20210906","","99991231","20210906","20231018"
"마포구","교습소","3000039754","크리에이티브잉글리시영어교습소","서울특별시 마포구 대흥로24길 24",", 마포프레스티지자이 상가A동 지1층(도로면3층) 313호 (염리동)","입시.검정 및 보습","보통교과","초등영어 S","보습","36","9","","Y","N","04124","개원","20210823","","99991231","20210823","20231018"
"마포구","학원","3000039770","홍대다같이미술학원","서울특별시 마포구 와우산로 146",", 4층 (창전동, 그레이스빌딩)","예능(대)","예능(중)","","예능(중)","390","53","","Y","N","04059","개원","20210802","","99991231","20210802","20231018"
"마포구","학원","3000039772","수학과학전문업그레이드학원","서울특별시 마포구 독막로 291-5",", 2층 (염리동)","입시.검정 및 보습","보통교과","보습,","보습","48","78","","Y","N","04151","개원","20210804","","99991231","20210804","20231018"
"마포구","학원","3000039773","아트앤쇼무용학원","서울특별시 마포구 독막로3길 45",", DSM스퀘어2층(표기상3층) (서교동)","예능(대)","예능(중)","","무용","30","78","","Y","N","04044","개원","20210826","","99991231","20210826","20231018"
"마포구","교습소","3000039774","가랑비논술교습소","서울특별시 마포구 숭문길 98",", 상가동1층 117호 (염리동, 마포자이3차)","입시.검정 및 보습","보통교과","","보습?논술","5","5","","Y","N","04127","개원","20210802","","99991231","20210802","20231018"
"마포구","학원","3000039825","SJA실용음악학원","서울특별시 마포구 와우산로25길 6",", 2층 (서교동)","예능(대)","예능(중)","음악,","음악","33","87","","Y","N","04054","개원","20140203","","99991231","20140203","20231018"
"마포구","교습소","3000039890","리드인마포프레스티지자이점독서논술교습소","서울특별시 마포구 대흥로24길 24",", 마포프레스티지자이 상가A동 지1층(도로면3층)315호 (염리동)","입시.검정 및 보습","보통교과","","보습?논술","27","9","","Y","N","04124","개원","20210930","","99991231","20210930","20231018"
"마포구","학원","3000039900","라푸앙트발레학원","서울특별시 마포구 굴레방로 17",", 7층 (아현동)","예능(대)","예능(중)","","무용","60","72","","Y","N","04116","개원","20210929","","99991231","20210929","20231018"
"마포구","학원","3000039955","에이블런원격학원","서울특별시 마포구 양화로8길 38",", 2층 (서교동, 서교동빌딩)","직업기술","컴퓨터","컴퓨터(정보처리,통신기기,인터넷,소프트웨어),","컴퓨터(정보처리,통신기기,인터넷,소프트웨어)","5445","999","","Y","N","04044","개원","20211015","","99991231","20211015","20231018"
"마포구","학원","3000039975","믹스유디제잉미디작곡학원","서울특별시 마포구 양화로 75",", 4층 (서교동)","기예(대)","기예(중)","실용음악(성악)","실용음악(성악)","13","1","","Y","N","04037","개원","20211008","","99991231","20211008","20231018"
"마포구","교습소","3000039977","한맥2관리드인독서논술교습소","서울특별시 마포구 환일길 72",", 지하2층(도로면1층) (아현동)","입시.검정 및 보습","보통교과","(초등)독서,논술A","보습?논술","54","9","(초등)독서,논술A:140000, (초등)독서,논술B:190000, (초등)독서,논술C:240000, (초등)독서,논술D:290000, (중등)독서,논술E:140000, (중등)독서,논술F:190000","Y","N","04203","개원","20210910","","99991231","20210910","20231018"
"마포구","학원","3000039978","HJ무용학원","서울특별시 마포구 대흥로24길 24",", 마포프레스티지자이 상가 B동 지1층(도로면2층) 201호 (염리동)","예능(대)","예능(중)","무용,","무용","140","46","","Y","N","04124","개원","20210929","","99991231","20210929","20231018"
"마포구","학원","3000039981","써니리지영어학원","서울특별시 마포구 대흥로24길 24",", 마포프레스티지자이 상가A동 지하1층(도로면3층) 303,304호 (염리동)","입시.검정 및 보습","보통교과","보습,","보습","30","77","","Y","N","04124","개원","20211019","","99991231","20211019","20231018"
"마포구","학원","3000040019","혼공원격학원","서울특별시 마포구 양화로 113",", 순흥빌딩 4층일부 (우측) (서교동)","국제화","외국어","실용외국어(유아/초?중?고),","실용외국어(유아/초?중?고)","2997","999","","Y","N","04033","개원","20211026","","99991231","20211026","20231018"
"마포구","학원","3000040105","현대청소직업교육학원","서울특별시 마포구 신촌로 196-1",", 8층 801호(염리동) (염리동, 이화빌딩)","직업기술","일반서비스","","청소","159","53","","Y","N","04113","개원","20211108","","99991231","20211108","20231018"
"마포구","학원","3000040138","에브리스쿨원격학원","서울특별시 마포구 양화로 161",", 케이스퀘어 7층 712호(동교동) (동교동, 현대카드 현대캐피탈 홍대사옥)","입시.검정 및 보습","보통교과","보습,","보습","2997","999","","Y","N","03995","개원","20211111","","99991231","20211111","20231018"
"마포구","학원","3000040173","마포줄리어드음악학원","서울특별시 마포구 도화4길 23",", 2층(도화동) (도화동)","예능(대)","예능(중)","","음악","371","53","","Y","N","04169","개원","20211109","","99991231","20211109","20231018"
"마포구","교습소","3000040246","아틀리에라온미술교습소","서울특별시 마포구 도화4길 73",", 2층 204-1호 (도화동, 현대홈타운)","예능(대)","예능(중)","","미술","36","6","","Y","N","04180","개원","20211102","","99991231","20211102","20231018"
"마포구","교습소","3000040269","마포프레스티지자이한우리독서토론논술교습소","서울특별시 마포구 대흥로24길 24",", 마포프레스티지자이 상가 A동 지하2층(도로면2층) 205-1호 (염리동)","입시.검정 및 보습","보통교과","독서/토론논술(초등A)","보통교과","12","3","","Y","N","04124","개원","20211202","","99991231","20211202","20231018"
"마포구","학원","3000040270","이현주아카데미학원","서울특별시 마포구 서강대길 3",", 5층 501호, 6층 602호 (신수동, 서강빌딩)","입시.검정 및 보습","보통교과","","보습","240","120","","Y","N","04111","개원","20211202","","99991231","20211202","20231018"
"마포구","교습소","3000040284","제이원잉글리쉬영어교습소","서울특별시 마포구 월드컵로42길 40",", 2층 208호 (상암동, 상암근린상가)","입시.검정 및 보습","보통교과","","보습","12","3","","Y","N","03905","개원","20211206","","99991231","20211206","20231018"
"마포구","교습소","3000040312","진쌤영어교습소","서울특별시 마포구 월드컵로42길 40",", 3층, 313호,314호 (상암동, 상암근린상가)","입시.검정 및 보습","보통교과","영어중1(중등)","보습","36","9","","Y","N","03905","개원","20211208","","99991231","20211208","20231018"
"마포구","학원","3000040352","레코더즈아카데미인물촬영보정사진학원","서울특별시 마포구 잔다리로3안길 52",", 2층 (서교동, 효인빌딩)","직업기술","산업응용기술","사진,","사진","72","50","","Y","N","04043","개원","20211209","","99991231","20211209","20231018"
"마포구","학원","3000040374","리틀빅어학원","서울특별시 마포구 토정로32길 4",", 3층 (용강동)","국제화","외국어","실용외국어(유아/초?중?고)","실용외국어(유아/초?중?고)","84","182","","Y","N","04163","개원","20211214","","99991231","20211214","20231018"
"마포구","교습소","3000040401","신샘의역사교실역사교습소","서울특별시 마포구 월드컵북로38길 14",", 3층 301호 (중동)","입시.검정 및 보습","보통교과","","보습","9","9","","Y","N","03941","개원","20211215","","99991231","20211215","20231018"
"마포구","교습소","3000040402","엘핀미술교습소","서울특별시 마포구 월드컵북로38길 14",", 3층 302호 (중동)","예능(대)","예능(중)","","미술","45","9","","Y","N","03941","개원","20211215","","99991231","20211215","20231018"
"마포구","교습소","3000040416","시그니처영어2관영어교습소","서울특별시 마포구 백범로16길 16",", 2층 (대흥동)","입시.검정 및 보습","보통교과","","보습","16","8","","Y","N","04149","개원","20211217","","99991231","20211217","20231018"
